"oyster_identity","Crab_treatment","Date","hour","avg_gape","oyster_number_ID","rounded_gape"
"oyster.2_gape","control",2023-09-02,4,0.903358234066895,2,0.9
"oyster.2_gape","control",2023-09-02,6,0.776565888506187,2,0.8
"oyster.2_gape","control",2023-09-02,7,0.935511534173742,2,0.9
"oyster.2_gape","control",2023-09-02,8,0.929957264957265,2,0.9
"oyster.2_gape","control",2023-09-02,9,0.9002849002849,2,0.9
"oyster.2_gape","control",2023-09-02,10,0.781759076630871,2,0.8
"oyster.2_gape","control",2023-09-02,11,0.955921447560244,2,1
"oyster.2_gape","control",2023-09-02,12,0.896310541310541,2,0.9
"oyster.2_gape","control",2023-09-02,13,0.922592592592593,2,0.9
"oyster.2_gape","control",2023-09-02,14,0.839041300579762,2,0.8
"oyster.2_gape","control",2023-09-02,16,0.895363462253094,2,0.9
"oyster.2_gape","control",2023-09-02,17,0.932678062678063,2,0.9
"oyster.2_gape","control",2023-09-02,18,0.922648143383929,2,0.9
"oyster.2_gape","control",2023-09-02,19,0.983846153846154,2,1
"oyster.2_gape","control",2023-09-02,20,0.985242165242165,2,1
"oyster.2_gape","control",2023-09-02,21,0.987636852185347,2,1
"oyster.2_gape","control",2023-09-02,22,0.985883190883191,2,1
"oyster.2_gape","control",2023-09-02,23,0.981794871794872,2,1
"oyster.2_gape","control",2023-09-03,0,0.928907330567082,2,0.9
"oyster.2_gape","control",2023-09-03,1,0.931472820882888,2,0.9
"oyster.2_gape","control",2023-09-03,2,0.912268326417704,2,0.9
"oyster.2_gape","control",2023-09-03,3,0.899405255878285,2,0.9
"oyster.2_gape","control",2023-09-03,4,0.914827109266943,2,0.9
"oyster.2_gape","control",2023-09-03,5,0.926574057369655,2,0.9
"oyster.2_gape","control",2023-09-03,6,0.93625172890733,2,0.9
"oyster.2_gape","control",2023-09-03,7,0.943692946058091,2,0.9
"oyster.2_gape","control",2023-09-03,8,0.909958506224066,2,0.9
"oyster.2_gape","control",2023-09-03,9,0.935025465243759,2,0.9
"oyster.2_gape","control",2023-09-03,10,0.952600276625173,2,1
"oyster.2_gape","control",2023-09-03,11,0.948215767634855,2,0.9
"oyster.2_gape","control",2023-09-03,12,0.94812584132447,2,0.9
"oyster.2_gape","control",2023-09-03,13,0.937247579529737,2,0.9
"oyster.2_gape","control",2023-09-03,14,0.929059474412172,2,0.9
"oyster.2_gape","control",2023-09-03,15,0.908284923928077,2,0.9
"oyster.2_gape","control",2023-09-03,16,0.904203499909796,2,0.9
"oyster.2_gape","control",2023-09-03,17,0.864910096818811,2,0.9
"oyster.2_gape","control",2023-09-03,18,0.944495159059474,2,0.9
"oyster.2_gape","control",2023-09-03,19,0.959671935497301,2,1
"oyster.2_gape","control",2023-09-03,20,0.972434301521438,2,1
"oyster.2_gape","control",2023-09-03,21,0.968077455048409,2,1
"oyster.2_gape","control",2023-09-03,22,0.974661134163209,2,1
"oyster.2_gape","control",2023-09-03,23,0.974812306582106,2,1
"oyster.2_gape","control",2023-09-04,0,0.976565217391304,2,1
"oyster.2_gape","control",2023-09-04,1,0.963942028985507,2,1
"oyster.2_gape","control",2023-09-04,2,0.969202898550725,2,1
"oyster.2_gape","control",2023-09-04,3,0.901963065290097,2,0.9
"oyster.2_gape","control",2023-09-04,4,0.946130434782609,2,0.9
"oyster.2_gape","control",2023-09-04,5,0.301797101449275,2,0.3
"oyster.2_gape","control",2023-09-04,6,0.927541078958848,2,0.9
"oyster.2_gape","control",2023-09-04,7,0.96263768115942,2,1
"oyster.2_gape","control",2023-09-04,8,0.964072463768116,2,1
"oyster.2_gape","control",2023-09-04,9,0.966855072463768,2,1
"oyster.2_gape","control",2023-09-04,10,0.962338228878872,2,1
"oyster.2_gape","control",2023-09-04,11,0.954275362318841,2,1
"oyster.2_gape","control",2023-09-04,12,0.954623188405797,2,1
"oyster.2_gape","control",2023-09-04,13,0.960084339101352,2,1
"oyster.2_gape","control",2023-09-04,14,0.964101449275362,2,1
"oyster.2_gape","control",2023-09-04,15,0.966894409937888,2,1
"oyster.2_gape","control",2023-09-04,16,0.930007763975155,2,0.9
"oyster.2_gape","control",2023-09-04,17,0.955507246376812,2,1
"oyster.2_gape","control",2023-09-04,18,0.948014492753623,2,0.9
"oyster.2_gape","control",2023-09-04,19,0.572434782608696,2,0.6
"oyster.2_gape","control",2023-09-04,20,0.783873782172459,2,0.8
"oyster.2_gape","control",2023-09-04,21,0.429101449275363,2,0.4
"oyster.2_gape","control",2023-09-04,22,0.603463768115942,2,0.6
"oyster.2_gape","control",2023-09-04,23,0.946507246376812,2,0.9
"oyster.2_gape","control",2023-09-05,0,0.936042516149723,2,0.9
"oyster.2_gape","control",2023-09-05,1,0.377777777777777,2,0.4
"oyster.2_gape","control",2023-09-05,2,0.0173820395738204,2,0
"oyster.2_gape","control",2023-09-05,3,0.599868664192667,2,0.6
"oyster.2_gape","control",2023-09-05,4,0.963729071537291,2,1
"oyster.2_gape","control",2023-09-05,5,0.961780821917808,2,1
"oyster.2_gape","control",2023-09-05,6,0.956727549467275,2,1
"oyster.2_gape","control",2023-09-05,7,0.960553442983461,2,1
"oyster.2_gape","control",2023-09-05,8,0.966301369863014,2,1
"oyster.2_gape","control",2023-09-05,9,0.971628614916286,2,1
"oyster.2_gape","control",2023-09-05,10,0.972831813808586,2,1
"oyster.2_gape","control",2023-09-05,11,0.98322917324243,2,1
"oyster.2_gape","control",2023-09-05,12,0.941284996079517,2,0.9
"oyster.2_gape","control",2023-09-05,13,0.97002183839587,2,1
"oyster.2_gape","control",2023-09-05,14,0.976118721461187,2,1
"oyster.2_gape","control",2023-09-05,15,0.979786910197869,2,1
"oyster.2_gape","control",2023-09-05,16,0.98,2,1
"oyster.2_gape","control",2023-09-05,17,0.968265603762924,2,1
"oyster.2_gape","control",2023-09-05,18,0.968584474885845,2,1
"oyster.2_gape","control",2023-09-05,19,0.962572298325723,2,1
"oyster.2_gape","control",2023-09-05,20,0.214016279531467,2,0.2
"oyster.2_gape","control",2023-09-05,21,0.0960578386605783,2,0.1
"oyster.2_gape","control",2023-09-05,22,0.932267884322679,2,0.9
"oyster.2_gape","control",2023-09-05,23,0.940426179604262,2,0.9
"oyster.2_gape","control",2023-09-06,0,0.745590994371482,2,0.7
"oyster.2_gape","control",2023-09-06,1,0.00826016260162602,2,0
"oyster.2_gape","control",2023-09-06,2,0.851365853658536,2,0.9
"oyster.2_gape","control",2023-09-06,3,0.928052859123909,2,0.9
"oyster.2_gape","control",2023-09-06,4,0.94349593495935,2,0.9
"oyster.2_gape","control",2023-09-06,5,0.951788617886179,2,1
"oyster.2_gape","control",2023-09-06,6,0.973252032520325,2,1
"oyster.2_gape","control",2023-09-06,7,0.958887348070805,2,1
"oyster.2_gape","control",2023-09-06,8,0.968178861788618,2,1
"oyster.2_gape","control",2023-09-06,9,0.978991869918699,2,1
"oyster.2_gape","control",2023-09-06,10,0.974728770699078,2,1
"oyster.2_gape","control",2023-09-06,11,0.987983739837398,2,1
"oyster.2_gape","control",2023-09-06,12,0.986876988335101,2,1
"oyster.2_gape","control",2023-09-06,13,0.978236397748593,2,1
"oyster.2_gape","control",2023-09-06,14,0.98503956277021,2,1
"oyster.2_gape","control",2023-09-06,15,0.984813008130081,2,1
"oyster.2_gape","control",2023-09-06,16,0.980243902439024,2,1
"oyster.2_gape","control",2023-09-06,17,0.986899420833673,2,1
"oyster.2_gape","control",2023-09-06,18,0.955837398373984,2,1
"oyster.2_gape","control",2023-09-06,19,0.982146341463415,2,1
"oyster.2_gape","control",2023-09-06,20,0.975707317073171,2,1
"oyster.2_gape","control",2023-09-06,21,0.691361448731544,2,0.7
"oyster.2_gape","control",2023-09-06,22,0.160731707317073,2,0.2
"oyster.2_gape","control",2023-09-06,23,0.962813008130081,2,1
"oyster.2_gape","control",2023-09-07,0,0.752666784016898,2,0.8
"oyster.2_gape","control",2023-09-07,1,0.00957894736842105,2,0
"oyster.2_gape","control",2023-09-07,2,0.639736842105263,2,0.6
"oyster.2_gape","control",2023-09-07,3,0.896228070175439,2,0.9
"oyster.2_gape","control",2023-09-07,4,0.892272487238162,2,0.9
"oyster.2_gape","control",2023-09-07,5,0.911315789473684,2,0.9
"oyster.2_gape","control",2023-09-07,6,0.904245614035088,2,0.9
"oyster.2_gape","control",2023-09-07,7,0.928087719298246,2,0.9
"oyster.2_gape","control",2023-09-07,8,0.92995951417004,2,0.9
"oyster.2_gape","control",2023-09-07,9,0.927233020310111,2,0.9
"oyster.2_gape","control",2023-09-07,10,0.940157894736842,2,0.9
"oyster.2_gape","control",2023-09-07,11,0.948178137651822,2,0.9
"oyster.2_gape","control",2023-09-07,12,0.993824561403509,2,1
"oyster.2_gape","control",2023-09-07,13,0.991631578947368,2,1
"oyster.2_gape","control",2023-09-07,14,0.963070175438597,2,1
"oyster.2_gape","control",2023-09-07,15,0.958422812885055,2,1
"oyster.2_gape","control",2023-09-07,16,0.959842105263158,2,1
"oyster.2_gape","control",2023-09-07,17,0.95880701754386,2,1
"oyster.2_gape","control",2023-09-07,18,0.931226896673121,2,0.9
"oyster.2_gape","control",2023-09-07,19,0.958087719298246,2,1
"oyster.2_gape","control",2023-09-07,20,0.956350877192982,2,1
"oyster.2_gape","control",2023-09-07,21,0.948438596491228,2,0.9
"oyster.2_gape","control",2023-09-07,22,0.539676113360324,2,0.5
"oyster.2_gape","control",2023-09-07,23,0.49340350877193,2,0.5
"oyster.2_gape","control",2023-09-08,0,0.974557438794727,2,1
"oyster.2_gape","control",2023-09-08,1,0.943446138729853,2,0.9
"oyster.2_gape","control",2023-09-08,2,0.100207156308851,2,0.1
"oyster.2_gape","control",2023-09-08,3,0.620056497175141,2,0.6
"oyster.2_gape","control",2023-09-08,4,0.968418079096045,2,1
"oyster.2_gape","control",2023-09-08,5,0.955558074939062,2,1
"oyster.2_gape","control",2023-09-08,6,0.967514124293785,2,1
"oyster.2_gape","control",2023-09-08,7,0.822994350282486,2,0.8
"oyster.2_gape","control",2023-09-08,8,0.270657370141526,2,0.3
"oyster.2_gape","control",2023-09-08,9,0.955084745762712,2,1
"oyster.2_gape","control",2023-09-08,10,0.966459510357815,2,1
"oyster.2_gape","control",2023-09-08,11,0.976308851224105,2,1
"oyster.2_gape","control",2023-09-08,12,0.960867675679761,2,1
"oyster.2_gape","control",2023-09-08,13,0.959755178907721,2,1
"oyster.2_gape","control",2023-09-08,14,0.953483992467043,2,1
"oyster.2_gape","control",2023-09-08,15,0.16072407081987,2,0.2
"oyster.2_gape","control",2023-09-08,16,0.684256120527307,2,0.7
"oyster.2_gape","control",2023-09-08,17,0.970075329566855,2,1
"oyster.2_gape","control",2023-09-08,18,0.960360852925096,2,1
"oyster.2_gape","control",2023-09-08,19,0.982381251307805,2,1
"oyster.2_gape","control",2023-09-08,20,0.987043314500942,2,1
"oyster.2_gape","control",2023-09-08,21,0.988116760828625,2,1
"oyster.2_gape","control",2023-09-08,22,0.985526141753113,2,1
"oyster.2_gape","control",2023-09-08,23,0.990677966101695,2,1
"oyster.2_gape","control",2023-09-09,0,0.980386178861789,2,1
"oyster.2_gape","control",2023-09-09,1,0.981788889795252,2,1
"oyster.2_gape","control",2023-09-09,2,0.980731707317073,2,1
"oyster.2_gape","control",2023-09-09,3,0.983760162601626,2,1
"oyster.2_gape","control",2023-09-09,4,0.982357723577236,2,1
"oyster.2_gape","control",2023-09-09,5,0.983032873806999,2,1
"oyster.2_gape","control",2023-09-09,6,0.972886178861789,2,1
"oyster.2_gape","control",2023-09-09,7,0.976361788617886,2,1
"oyster.2_gape","control",2023-09-09,8,0.942987804878049,2,0.9
"oyster.2_gape","control",2023-09-09,9,0.96853332245697,2,1
"oyster.2_gape","control",2023-09-09,10,0.963130081300813,2,1
"oyster.2_gape","control",2023-09-09,11,0.968516260162602,2,1
"oyster.2_gape","control",2023-09-09,12,0.966405890473999,2,1
"oyster.2_gape","control",2023-09-09,13,0.981134617976014,2,1
"oyster.2_gape","control",2023-09-09,14,0.984288617886179,2,1
"oyster.2_gape","control",2023-09-09,15,0.984093319194062,2,1
"oyster.2_gape","control",2023-09-09,16,0.988211382113821,2,1
"oyster.2_gape","control",2023-09-09,17,0.990182926829268,2,1
"oyster.2_gape","control",2023-09-09,18,0.988821138211382,2,1
"oyster.2_gape","control",2023-09-09,19,0.983705848764173,2,1
"oyster.2_gape","control",2023-09-09,20,0.959979674796748,2,1
"oyster.2_gape","control",2023-09-09,21,0.99160569105691,2,1
"oyster.2_gape","control",2023-09-09,22,0.989126016260163,2,1
"oyster.2_gape","control",2023-09-09,23,0.94499959213639,2,0.9
"oyster.2_gape","control",2023-09-10,0,0.380135135135136,2,0.4
"oyster.2_gape","control",2023-09-10,1,0.945743243243243,2,0.9
"oyster.2_gape","control",2023-09-10,2,0.958623339058122,2,1
"oyster.2_gape","control",2023-09-10,3,0.972837837837838,2,1
"oyster.2_gape","control",2023-09-10,4,0.977162162162162,2,1
"oyster.2_gape","control",2023-09-10,5,0.972477477477477,2,1
"oyster.2_gape","control",2023-09-10,6,0.976792009400705,2,1
"oyster.2_gape","control",2023-09-10,7,0.97036036036036,2,1
"oyster.2_gape","control",2023-09-10,8,0.97213963963964,2,1
"oyster.2_gape","control",2023-09-10,9,0.977876706137576,2,1
"oyster.2_gape","control",2023-09-10,10,0.972297297297297,2,1
"oyster.2_gape","control",2023-09-10,11,0.930315315315315,2,0.9
"oyster.2_gape","control",2023-09-10,12,0.53990990990991,2,0.5
"oyster.2_gape","control",2023-09-10,13,0.582694634933441,2,0.6
"oyster.2_gape","control",2023-09-10,14,0.977545045045045,2,1
"oyster.2_gape","control",2023-09-10,15,0.987027027027027,2,1
"oyster.2_gape","control",2023-09-10,16,0.98781975955889,2,1
"oyster.2_gape","control",2023-09-10,17,0.989684684684685,2,1
"oyster.2_gape","control",2023-09-10,18,0.986621621621622,2,1
"oyster.2_gape","control",2023-09-10,19,0.98490990990991,2,1
"oyster.2_gape","control",2023-09-10,20,0.978080086775739,2,1
"oyster.2_gape","control",2023-09-10,21,0.977027027027027,2,1
"oyster.2_gape","control",2023-09-10,22,0.942995495495496,2,0.9
"oyster.2_gape","control",2023-09-10,23,0.966734234234234,2,1
"oyster.2_gape","control",2023-09-11,0,0.956090193116841,2,1
"oyster.2_gape","control",2023-09-11,1,0.958333333333333,2,1
"oyster.2_gape","control",2023-09-11,2,0.967956989247312,2,1
"oyster.2_gape","control",2023-09-11,3,0.970466069694681,2,1
"oyster.2_gape","control",2023-09-11,4,0.970698924731183,2,1
"oyster.2_gape","control",2023-09-11,5,0.976209677419355,2,1
"oyster.2_gape","control",2023-09-11,6,0.969220430107527,2,1
"oyster.2_gape","control",2023-09-11,7,0.969225374905599,2,1
"oyster.2_gape","control",2023-09-11,8,0.959354838709677,2,1
"oyster.2_gape","control",2023-09-11,9,0.969811827956989,2,1
"oyster.2_gape","control",2023-09-11,10,0.91,2,0.9
"oyster.2_gape","control",2023-09-11,11,0.797452982936854,2,0.8
"oyster.2_gape","control",2023-09-11,12,0.659408602150538,2,0.7
"oyster.2_gape","control",2023-09-11,13,0.698225806451613,2,0.7
"oyster.2_gape","control",2023-09-11,14,0.525730931060524,2,0.5
"oyster.2_gape","control",2023-09-11,15,0.920537634408602,2,0.9
"oyster.2_gape","control",2023-09-11,16,0.622715053763441,2,0.6
"oyster.2_gape","control",2023-09-11,17,0.646078325601468,2,0.6
"oyster.2_gape","control",2023-09-11,18,0.953602150537634,2,1
"oyster.2_gape","control",2023-09-11,19,0.946209677419355,2,0.9
"oyster.2_gape","control",2023-09-11,20,0.986478494623656,2,1
"oyster.2_gape","control",2023-09-11,21,0.98697270471464,2,1
"oyster.2_gape","control",2023-09-11,22,0.979086021505376,2,1
"oyster.2_gape","control",2023-09-11,23,0.97989247311828,2,1
"oyster.2_gape","control",2023-09-12,0,0.971264367816092,2,1
"oyster.2_gape","control",2023-09-12,1,0.643380232960443,2,0.6
"oyster.2_gape","control",2023-09-12,2,0.0852873563218392,2,0.1
"oyster.2_gape","control",2023-09-12,3,0.925833333333333,2,0.9
"oyster.2_gape","control",2023-09-12,4,0.271191327413217,2,0.3
"oyster.2_gape","control",2023-09-12,5,0.137586206896552,2,0.1
"oyster.2_gape","control",2023-09-12,6,0.251034482758621,2,0.3
"oyster.2_gape","control",2023-09-12,7,0.929626436781609,2,0.9
"oyster.2_gape","control",2023-09-12,8,0.693518625302733,2,0.7
"oyster.2_gape","control",2023-09-12,9,0.127902298850575,2,0.1
"oyster.2_gape","control",2023-09-12,10,0.127931034482759,2,0.1
"oyster.2_gape","control",2023-09-12,11,0.776265713297198,2,0.8
"oyster.2_gape","control",2023-09-12,12,0.969885057471264,2,1
"oyster.2_gape","control",2023-09-12,13,0.929879132598649,2,0.9
"oyster.2_gape","control",2023-09-12,14,0.933333333333333,2,0.9
"oyster.2_gape","control",2023-09-12,15,0.763839234229039,2,0.8
"oyster.2_gape","control",2023-09-12,16,0.403793103448275,2,0.4
"oyster.2_gape","control",2023-09-12,17,0.937528735632184,2,0.9
"oyster.2_gape","control",2023-09-12,18,0.930111867143351,2,0.9
"oyster.2_gape","control",2023-09-12,19,0.718362068965517,2,0.7
"oyster.2_gape","control",2023-09-12,20,0.0610344827586207,2,0.1
"oyster.2_gape","control",2023-09-12,21,0.662931034482758,2,0.7
"oyster.2_gape","control",2023-09-12,22,0.988697958712951,2,1
"oyster.2_gape","control",2023-09-12,23,0.986293103448276,2,1
"oyster.2_gape","control",2023-09-13,0,0.969823008849558,2,1
"oyster.2_gape","control",2023-09-13,1,0.953621215260307,2,1
"oyster.2_gape","control",2023-09-13,2,0.935988200589971,2,0.9
"oyster.2_gape","control",2023-09-13,3,0.187109144542773,2,0.2
"oyster.2_gape","control",2023-09-13,4,0.0122713864306785,2,0
"oyster.2_gape","control",2023-09-13,5,0.0153609376387368,2,0
"oyster.2_gape","control",2023-09-13,6,0.335427728613569,2,0.3
"oyster.2_gape","control",2023-09-13,7,0.909793510324484,2,0.9
"oyster.2_gape","control",2023-09-13,8,0.450796460176991,2,0.5
"oyster.2_gape","control",2023-09-13,9,0.0852398851629325,2,0.1
"oyster.2_gape","control",2023-09-13,10,0.0853982300884956,2,0.1
"oyster.2_gape","control",2023-09-13,11,0.166165191740413,2,0.2
"oyster.2_gape","control",2023-09-13,12,0.93305117352828,2,0.9
"oyster.2_gape","control",2023-09-13,13,0.937787610619469,2,0.9
"oyster.2_gape","control",2023-09-13,14,0.947964601769911,2,0.9
"oyster.2_gape","control",2023-09-13,15,0.929203539823009,2,0.9
"oyster.2_gape","control",2023-09-13,16,0.965984513274336,2,1
"oyster.2_gape","control",2023-09-13,17,0.913400758533502,2,0.9
"oyster.2_gape","control",2023-09-13,18,0.971710914454277,2,1
"oyster.2_gape","control",2023-09-13,19,0.937283570604079,2,0.9
"oyster.2_gape","control",2023-09-13,20,0.957109144542773,2,1
"oyster.2_gape","control",2023-09-13,21,0.962271386430678,2,1
"oyster.2_gape","control",2023-09-13,22,0.97401179941003,2,1
"oyster.2_gape","control",2023-09-13,23,0.983100008879155,2,1
"oyster.2_gape","control",2023-09-14,0,0.974938271604938,2,1
"oyster.2_gape","control",2023-09-14,1,0.914598765432099,2,0.9
"oyster.2_gape","control",2023-09-14,2,0.95748172922086,2,1
"oyster.2_gape","control",2023-09-14,3,0.965586419753086,2,1
"oyster.2_gape","control",2023-09-14,4,0.971203703703704,2,1
"oyster.2_gape","control",2023-09-14,5,0.975462962962963,2,1
"oyster.2_gape","control",2023-09-14,6,0.969001610305958,2,1
"oyster.2_gape","control",2023-09-14,7,0.967222222222222,2,1
"oyster.2_gape","control",2023-09-14,8,0.962191358024691,2,1
"oyster.2_gape","control",2023-09-14,9,0.94858024691358,2,0.9
"oyster.2_gape","control",2023-09-14,10,0.954451926674149,2,1
"oyster.2_gape","control",2023-09-14,11,0.936325818572195,2,0.9
"oyster.2_gape","control",2023-09-14,12,0.973796296296296,2,1
"oyster.2_gape","control",2023-09-14,13,0.968599033816425,2,1
"oyster.2_gape","control",2023-09-14,14,0.960648148148148,2,1
"oyster.2_gape","control",2023-09-14,15,0.951141975308642,2,1
"oyster.2_gape","control",2023-09-14,16,0.980087947479252,2,1
"oyster.2_gape","control",2023-09-14,17,0.980185185185185,2,1
"oyster.2_gape","control",2023-09-14,18,0.46645061728395,2,0.5
"oyster.2_gape","control",2023-09-14,19,0.927592592592593,2,0.9
"oyster.2_gape","control",2023-09-14,20,0.351758949585036,2,0.4
"oyster.2_gape","control",2023-09-14,21,0.918672839506173,2,0.9
"oyster.2_gape","control",2023-09-14,22,0.339012345679012,2,0.3
"oyster.2_gape","control",2023-09-14,23,0.451388888888889,2,0.5
"oyster.2_gape","control",2023-09-15,0,0.957062261410088,2,1
"oyster.2_gape","control",2023-09-15,1,0.964006734006734,2,1
"oyster.2_gape","control",2023-09-15,2,0.942592592592593,2,0.9
"oyster.2_gape","control",2023-09-15,3,0.743049221310091,2,0.7
"oyster.2_gape","control",2023-09-15,4,0.0097979797979798,2,0
"oyster.2_gape","control",2023-09-15,5,0.00962962962962963,2,0
"oyster.2_gape","control",2023-09-15,6,0.424949494949495,2,0.4
"oyster.2_gape","control",2023-09-15,7,0.899665551839465,2,0.9
"oyster.2_gape","control",2023-09-15,8,0.368350168350169,2,0.4
"oyster.2_gape","control",2023-09-15,9,0.470639730639731,2,0.5
"oyster.2_gape","control",2023-09-15,10,0.887272727272727,2,0.9
"oyster.2_gape","control",2023-09-15,11,0.8874700179048,2,0.9
"oyster.2_gape","control",2023-09-15,12,0.604680134680134,2,0.6
"oyster.2_gape","control",2023-09-15,13,0.108888888888889,2,0.1
"oyster.2_gape","control",2023-09-15,14,0.904747474747475,2,0.9
"oyster.2_gape","control",2023-09-15,15,0.909631431370562,2,0.9
"oyster.2_gape","control",2023-09-15,16,0.433888433888434,2,0.4
"oyster.2_gape","control",2023-09-15,17,0.855414043819841,2,0.9
"oyster.2_gape","control",2023-09-15,18,0.92473227255836,2,0.9
"oyster.2_gape","control",2023-09-15,19,0.984848484848485,2,1
"oyster.2_gape","control",2023-09-15,20,0.983569023569024,2,1
"oyster.2_gape","control",2023-09-15,21,0.986363636363636,2,1
"oyster.2_gape","control",2023-09-15,22,0.981622242491808,2,1
"oyster.2_gape","control",2023-09-15,23,0.976902356902357,2,1
"oyster.2_gape","control",2023-09-16,0,0.95974358974359,2,1
"oyster.2_gape","control",2023-09-16,1,0.964432234432234,2,1
"oyster.2_gape","control",2023-09-16,2,0.971480024991731,2,1
"oyster.2_gape","control",2023-09-16,3,0.967326007326007,2,1
"oyster.2_gape","control",2023-09-16,4,0.964652014652015,2,1
"oyster.2_gape","control",2023-09-16,5,0.972454212454212,2,1
"oyster.2_gape","control",2023-09-16,6,0.972656106435371,2,1
"oyster.2_gape","control",2023-09-16,7,0.9696336996337,2,1
"oyster.2_gape","control",2023-09-16,8,0.978681318681319,2,1
"oyster.2_gape","control",2023-09-16,9,0.935677655677656,2,0.9
"oyster.2_gape","control",2023-09-16,10,0.971002241905252,2,1
"oyster.2_gape","control",2023-09-16,11,0.977728937728938,2,1
"oyster.2_gape","control",2023-09-16,12,0.973003663003663,2,1
"oyster.2_gape","control",2023-09-16,13,0.941897183276494,2,0.9
"oyster.2_gape","control",2023-09-16,14,0.94461391451358,2,0.9
"oyster.2_gape","control",2023-09-16,15,0.963296703296703,2,1
"oyster.2_gape","control",2023-09-16,16,0.966959706959707,2,1
"oyster.2_gape","control",2023-09-16,17,0.962659414164431,2,1
"oyster.2_gape","control",2023-09-16,18,0.968058608058608,2,1
"oyster.2_gape","control",2023-09-16,19,0.952234432234432,2,1
"oyster.2_gape","control",2023-09-16,20,0.976483516483517,2,1
"oyster.2_gape","control",2023-09-16,21,0.978095483112206,2,1
"oyster.2_gape","control",2023-09-16,22,0.948205128205128,2,0.9
"oyster.2_gape","control",2023-09-16,23,0.962417582417582,2,1
"oyster.2_gape","control",2023-09-17,0,0.893098039215687,2,0.9
"oyster.2_gape","control",2023-09-17,1,0.859138304151092,2,0.9
"oyster.2_gape","control",2023-09-17,2,0.903686274509804,2,0.9
"oyster.2_gape","control",2023-09-17,3,0.936666666666667,2,0.9
"oyster.2_gape","control",2023-09-17,4,0.942941176470588,2,0.9
"oyster.2_gape","control",2023-09-17,5,0.96376155813496,2,1
"oyster.2_gape","control",2023-09-17,6,0.95478431372549,2,1
"oyster.2_gape","control",2023-09-17,7,0.954235294117647,2,1
"oyster.2_gape","control",2023-09-17,8,0.968823529411765,2,1
"oyster.2_gape","control",2023-09-17,9,0.970922683454653,2,1
"oyster.2_gape","control",2023-09-17,10,0.956196078431373,2,1
"oyster.2_gape","control",2023-09-17,11,0.961725490196078,2,1
"oyster.2_gape","control",2023-09-17,12,0.954829824906551,2,1
"oyster.2_gape","control",2023-09-17,13,0.947960784313725,2,0.9
"oyster.2_gape","control",2023-09-17,14,0.957475490196078,2,1
"oyster.2_gape","control",2023-09-17,15,0.929131652661064,2,0.9
"oyster.2_gape","control",2023-09-17,16,0.960078431372549,2,1
"oyster.2_gape","control",2023-09-17,17,0.956666666666667,2,1
"oyster.2_gape","control",2023-09-17,18,0.967450980392157,2,1
"oyster.2_gape","control",2023-09-17,19,0.95522329333071,2,1
"oyster.2_gape","control",2023-09-17,20,0.961607843137255,2,1
"oyster.2_gape","control",2023-09-17,21,0.958745098039216,2,1
"oyster.2_gape","control",2023-09-17,22,0.988823529411765,2,1
"oyster.2_gape","control",2023-09-17,23,0.95014755065906,2,1
"oyster.2_gape","control",2023-09-18,0,0.966844444444445,2,1
"oyster.2_gape","control",2023-09-18,1,0.9704,2,1
"oyster.2_gape","control",2023-09-18,2,0.959732441471572,2,1
"oyster.2_gape","control",2023-09-18,3,0.624266666666667,2,0.6
"oyster.2_gape","control",2023-09-18,4,0.632711111111111,2,0.6
"oyster.2_gape","control",2023-09-18,5,0.916933333333333,2,0.9
"oyster.2_gape","control",2023-09-18,6,0.94644370122631,2,0.9
"oyster.2_gape","control",2023-09-18,7,0.954577777777778,2,1
"oyster.2_gape","control",2023-09-18,8,0.9376,2,0.9
"oyster.2_gape","control",2023-09-18,9,0.944177777777778,2,0.9
"oyster.2_gape","control",2023-09-18,10,0.940602006688963,2,0.9
"oyster.2_gape","control",2023-09-18,11,0.949333333333333,2,0.9
"oyster.2_gape","control",2023-09-18,12,0.955688888888889,2,1
"oyster.2_gape","control",2023-09-18,13,0.957066666666667,2,1
"oyster.2_gape","control",2023-09-18,14,0.583901895206243,2,0.6
"oyster.2_gape","control",2023-09-18,15,0.425244444444444,2,0.4
"oyster.2_gape","control",2023-09-18,16,0.917911111111111,2,0.9
"oyster.2_gape","control",2023-09-18,17,0.937346278317152,2,0.9
"oyster.2_gape","control",2023-09-18,18,0.962520729684909,2,1
"oyster.2_gape","control",2023-09-18,19,0.952222222222222,2,1
"oyster.2_gape","control",2023-09-18,20,0.971866666666667,2,1
"oyster.2_gape","control",2023-09-18,21,0.982787068004459,2,1
"oyster.2_gape","control",2023-09-18,22,0.9672,2,1
"oyster.2_gape","control",2023-09-18,23,0.971511111111111,2,1
"oyster.2_gape","control",2023-09-19,0,0.940190476190476,2,0.9
"oyster.2_gape","control",2023-09-19,1,0.959866220735786,2,1
"oyster.2_gape","control",2023-09-19,2,0.948190476190476,2,0.9
"oyster.2_gape","control",2023-09-19,3,0.579333333333333,2,0.6
"oyster.2_gape","control",2023-09-19,4,0.541333333333333,2,0.5
"oyster.2_gape","control",2023-09-19,5,0.919254658385093,2,0.9
"oyster.2_gape","control",2023-09-19,6,0.93547619047619,2,0.9
"oyster.2_gape","control",2023-09-19,7,0.923857142857143,2,0.9
"oyster.2_gape","control",2023-09-19,8,0.959047619047619,2,1
